match_id,date,batsman,venue,batting_team,team1,team2,runs,balls,wickets,venue_avg_runs_x,opponent,avg_runs_vs_opponent_x,target_runs,target_wickets,career_runs_x,career_avg_runs_x,career_wickets_x,career_runs_y,career_avg_runs_y,career_wickets_y,career_runs,career_avg_runs,career_wickets,recent_runs_5,recent_wickets_5,venue_avg_runs_y,avg_runs_vs_opponent_y
545,2015-07-05,MK Pandey,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,22,19,19,23.22222222222222,Delhi Daredevils,20.5,40.0,24.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,22.8,19.0,23.22222222222222,20.5
518,2015-08-04,MK Pandey,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,40,24,24,23.22222222222222,Mumbai Indians,38.5,22.0,17.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,30.8,23.6,23.22222222222222,38.5
560,2015-09-05,MK Pandey,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,22,17,17,23.22222222222222,Kings XI Punjab,25.8,23.0,15.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,30.6,24.2,23.22222222222222,25.8
522,2015-11-04,MK Pandey,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,23,15,15,23.22222222222222,Royal Challengers Bangalore,8.166666666666666,8.0,12.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,28.0,20.2,23.22222222222222,8.166666666666666
606,2016-02-05,MK Pandey,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,8,12,12,26.75,Royal Challengers Bangalore,8.166666666666666,0.0,2.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,23.0,17.4,26.75,8.166666666666666
614,2016-08-05,MK Pandey,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Gujarat Lions,0,2,2,23.22222222222222,Gujarat Lions,0.0,15.0,12.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,18.6,14.0,23.22222222222222,0.0
578,2016-10-04,MK Pandey,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,15,12,12,23.22222222222222,Delhi Daredevils,20.5,37.0,32.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,13.6,11.6,23.22222222222222,20.5
40,2017-03-05,MK Pandey,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Rising Pune Supergiant,37,32,32,23.22222222222222,Rising Pune Supergiant,37.0,4.0,3.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,16.6,14.6,23.22222222222222,37.0
45,2017-07-05,MK Pandey,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,4,3,3,26.75,Royal Challengers Bangalore,8.166666666666666,81.0,48.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,12.8,12.2,26.75,8.166666666666666
7,2017-09-04,MK Pandey,Wankhede Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,81,48,48,51.0,Mumbai Indians,38.5,18.0,23.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,27.4,19.4,51.0,38.5
48,2017-09-05,MK Pandey,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,18,23,23,18.0,Kings XI Punjab,25.8,22.0,18.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,31.0,23.6,18.0,25.8
7929,2018-05-05,MK Pandey,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,22,18,18,20.4,Delhi Daredevils,20.5,5.0,7.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,32.4,24.8,20.4,20.5
7932,2018-07-05,MK Pandey,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,5,7,7,20.4,Royal Challengers Bangalore,8.166666666666666,11.0,8.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,26.0,19.8,20.4,8.166666666666666
7900,2018-12-04,MK Pandey,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,11,8,8,20.4,Mumbai Indians,38.5,72.0,47.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,27.4,20.8,20.4,38.5
11342,2019-02-05,MK Pandey,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,72,47,47,51.0,Mumbai Indians,38.5,10.0,13.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,25.6,20.6,51.0,38.5
11152,2019-04-04,MK Pandey,Feroz Shah Kotla Ground,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,10,13,13,10.0,Delhi Capitals,21.5,9.0,12.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,24.0,18.6,10.0,10.0
11345,2019-04-05,MK Pandey,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,9,12,12,9.0,Royal Challengers Bangalore,8.166666666666666,16.0,21.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,21.4,17.4,9.0,8.166666666666666
11310,2019-06-04,MK Pandey,Rajiv Gandhi Intl. Cricket Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,16,21,21,16.0,Mumbai Indians,38.5,19.0,15.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,23.6,20.2,16.0,38.5
11313,2019-08-04,MK Pandey,IS Bindra Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Kings XI Punjab,19,15,15,19.0,Kings XI Punjab,25.8,33.0,38.0,890,21.70731707317073,760,890,21.70731707317073,760,890,21.70731707317073,760,25.2,21.6,19.0,25.8
217,2010-10-04,MK Tiwary,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,0,2,2,8.333333333333334,Royal Challengers Bangalore,12.25,0.0,1.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,14.2,12.4,8.333333333333334,12.25
175,2010-12-03,MK Tiwary,Dr DY Patil Sports Academy,Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,0,1,1,0.0,Deccan Chargers,17.0,33.0,28.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,13.2,12.2,0.0,17.0
275,2011-03-05,MK Tiwary,"Rajiv Gandhi International Stadium, Uppal",Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,33,28,28,21.0,Deccan Chargers,17.0,1.0,7.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,18.8,16.4,21.0,17.0
278,2011-05-05,MK Tiwary,Nehru Stadium,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,1,7,7,1.0,Kochi Tuskers Kerala,1.0,15.0,13.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,12.0,11.4,1.0,1.0
281,2011-07-05,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,15,13,13,18.181818181818183,Chennai Super Kings,15.666666666666666,27.0,16.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,9.8,10.2,18.181818181818183,15.666666666666666
235,2011-08-04,MK Tiwary,"MA Chidambaram Stadium, Chepauk",Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,27,16,16,27.0,Chennai Super Kings,15.666666666666666,30.0,22.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,15.2,13.0,27.0,15.666666666666666
240,2011-11-04,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,30,22,22,18.181818181818183,Deccan Chargers,17.0,0.0,1.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,21.2,17.2,18.181818181818183,17.0
309,2012-05-04,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,0,1,1,18.181818181818183,Delhi Daredevils,23.4,6.0,4.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,14.6,11.8,18.181818181818183,23.4
353,2012-05-05,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,6,4,4,18.181818181818183,Pune Warriors,10.5,8.0,6.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,15.6,11.2,18.181818181818183,10.5
357,2012-07-05,MK Tiwary,Feroz Shah Kotla,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,8,6,6,24.333333333333332,Delhi Daredevils,23.4,59.0,50.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,14.2,9.8,24.333333333333332,23.4
314,2012-08-04,MK Tiwary,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,59,50,50,26.666666666666668,Rajasthan Royals,26.666666666666668,2.0,5.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,20.6,16.6,36.5,36.5
317,2012-10-04,MK Tiwary,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,2,5,5,8.333333333333334,Royal Challengers Bangalore,12.25,27.0,25.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,15.0,13.2,8.333333333333334,12.25
363,2012-12-05,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,27,25,25,18.181818181818183,Mumbai Indians,27.0,23.0,23.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,20.4,18.0,18.181818181818183,27.0
382,2013-03-04,MK Tiwary,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,23,23,23,18.181818181818183,Delhi Daredevils,23.4,14.0,13.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,23.8,21.8,18.181818181818183,23.4
389,2013-08-04,MK Tiwary,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,14,13,13,26.666666666666668,Rajasthan Royals,26.666666666666668,15.0,11.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,25.0,23.2,36.5,36.5
437,2013-09-05,MK Tiwary,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,15,11,11,15.0,Pune Warriors,10.5,23.0,16.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,16.2,15.4,15.0,10.5
392,2013-11-04,MK Tiwary,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,23,16,16,8.333333333333334,Royal Challengers Bangalore,12.25,24.0,27.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,20.4,17.6,8.333333333333334,12.25
441,2013-12-05,MK Tiwary,JSCA International Stadium Complex,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,24,27,27,24.0,Royal Challengers Bangalore,12.25,25.0,29.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,19.8,18.0,24.0,12.25
545,2015-07-05,MK Tiwary,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,25,29,29,18.181818181818183,Kolkata Knight Riders,16.5,0.0,3.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,20.2,19.2,18.181818181818183,16.5
38,2017-01-05,MK Tiwary,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,Gujarat Lions,Rising Pune Supergiant,0,3,3,0.0,Gujarat Lions,0.0,8.0,9.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,17.4,17.2,0.0,0.0
40,2017-03-05,MK Tiwary,Eden Gardens,Rising Pune Supergiant,Kolkata Knight Riders,Rising Pune Supergiant,8,9,9,18.181818181818183,Kolkata Knight Riders,16.5,9.0,5.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,16.0,16.8,18.181818181818183,16.5
43,2017-06-05,MK Tiwary,"Rajiv Gandhi International Stadium, Uppal",Rising Pune Supergiant,Rising Pune Supergiant,Sunrisers Hyderabad,9,5,5,21.0,Sunrisers Hyderabad,9.0,40.0,23.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,13.2,14.6,21.0,9.0
4,2017-08-04,MK Tiwary,Holkar Cricket Stadium,Rising Pune Supergiant,Rising Pune Supergiant,Kings XI Punjab,40,23,23,40.0,Kings XI Punjab,37.5,60.0,46.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,16.4,13.8,40.0,37.5
51,2017-12-05,MK Tiwary,Feroz Shah Kotla,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,60,46,46,24.333333333333332,Delhi Daredevils,23.4,7.0,8.0,520,18.571428571428573,445,520,18.571428571428573,445,520,18.571428571428573,445,23.4,17.2,24.333333333333332,23.4
206,2010-03-04,ML Hayden,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,34,21,21,34.5,Rajasthan Royals,41.0,35.0,33.0,279,46.5,206,279,46.5,206,279,46.5,206,48.8,34.6,34.5,41.0
211,2010-06-04,ML Hayden,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,35,33,33,34.5,Mumbai Indians,35.0,19.0,19.0,279,46.5,206,279,46.5,206,279,46.5,206,49.8,37.2,34.5,35.0
42,2017-05-05,MM Sharma,M Chinnaswamy Stadium,Kings XI Punjab,Kings XI Punjab,Royal Challengers Bangalore,6,4,4,6.0,Royal Challengers Bangalore,6.0,4.0,3.0,14,2.3333333333333335,14,14,2.3333333333333335,14,14,2.3333333333333335,14,2.0,2.2,6.0,6.0
7937,2018-12-05,MM Sharma,Holkar Cricket Stadium,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,4,3,3,4.0,Kolkata Knight Riders,2.5,0.0,2.0,14,2.3333333333333335,14,14,2.3333333333333335,14,14,2.3333333333333335,14,2.8,2.2,4.0,2.5
384,2013-05-04,MN Samuels,"Rajiv Gandhi International Stadium, Uppal",Pune Warriors,Sunrisers Hyderabad,Pune Warriors,5,9,9,5.0,Sunrisers Hyderabad,5.0,3.0,9.0,63,7.875,84,63,7.875,84,63,7.875,84,11.6,13.2,5.0,5.0
387,2013-07-04,MN Samuels,Subrata Roy Sahara Stadium,Pune Warriors,Pune Warriors,Kings XI Punjab,3,9,9,24.5,Kings XI Punjab,17.0,1.0,5.0,63,7.875,84,63,7.875,84,63,7.875,84,12.0,14.8,24.5,17.0
44,2017-06-05,MN Samuels,Feroz Shah Kotla,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,1,5,5,14.0,Mumbai Indians,2.5,1.0,4.0,63,7.875,84,63,7.875,84,63,7.875,84,11.4,15.0,1.0,2.5
49,2017-10-05,MN Samuels,Green Park,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,1,4,4,1.0,Gujarat Lions,1.0,27.0,22.0,63,7.875,84,63,7.875,84,63,7.875,84,2.4,8.0,1.0,1.0
579,2016-11-04,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Kings XI Punjab,Gujarat Lions,33,23,23,35.5,Gujarat Lions,30.0,30.0,16.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,29.2,22.2,35.5,30.0
7927,2018-04-05,MP Stoinis,Holkar Cricket Stadium,Kings XI Punjab,Kings XI Punjab,Mumbai Indians,30,16,16,27.0,Mumbai Indians,30.0,24.0,17.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,29.8,21.6,27.0,30.0
7931,2018-06-05,MP Stoinis,Holkar Cricket Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,24,17,17,27.0,Rajasthan Royals,22.0,23.0,15.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,34.6,24.4,27.0,22.0
7895,2018-08-04,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,23,15,15,35.5,Delhi Daredevils,37.5,11.0,16.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,28.8,18.6,35.5,37.5
7933,2018-08-05,MP Stoinis,Sawai Mansingh Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,11,16,16,21.0,Rajasthan Royals,22.0,31.0,28.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,24.2,17.4,21.0,22.0
11150,2019-02-04,MP Stoinis,Sawai Mansingh Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,31,28,28,21.0,Rajasthan Royals,22.0,28.0,13.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,23.8,18.4,21.0,22.0
11153,2019-05-04,MP Stoinis,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,28,13,13,21.5,Kolkata Knight Riders,14.0,15.0,17.0,293,26.636363636363637,216,293,26.636363636363637,216,293,26.636363636363637,216,23.4,17.8,28.0,14.0
240,2011-11-04,MS Bisla,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Deccan Chargers,19,21,21,14.2,Deccan Chargers,19.0,46.0,29.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,22.4,21.0,14.2,19.0
317,2012-10-04,MS Bisla,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,46,29,29,23.5,Royal Challengers Bangalore,18.75,1.0,2.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,26.0,21.4,23.5,25.0
363,2012-12-05,MS Bisla,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,1,2,2,14.2,Mumbai Indians,9.0,4.0,8.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,22.6,19.2,14.2,9.0
424,2013-01-05,MS Bisla,Shaheed Veer Narayan Singh International Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,4,8,8,4.0,Delhi Daredevils,4.0,4.0,9.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,19.4,17.8,4.0,4.0
382,2013-03-04,MS Bisla,Eden Gardens,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,4,9,9,14.2,Delhi Daredevils,4.0,29.0,26.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,14.8,13.8,14.2,4.0
427,2013-03-05,MS Bisla,Eden Gardens,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,29,26,26,14.2,Rajasthan Royals,16.666666666666668,17.0,19.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,16.8,14.8,14.2,16.666666666666668
434,2013-07-05,MS Bisla,Wankhede Stadium,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,17,19,19,17.0,Mumbai Indians,9.0,1.0,6.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,11.0,12.8,17.0,9.0
389,2013-08-04,MS Bisla,Sawai Mansingh Stadium,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,1,6,6,10.5,Rajasthan Royals,16.666666666666668,12.0,13.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,11.0,13.6,10.5,16.666666666666668
437,2013-09-05,MS Bisla,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,12,13,13,12.0,Pune Warriors,12.0,1.0,6.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,12.6,14.6,12.0,12.0
392,2013-11-04,MS Bisla,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,1,6,6,23.5,Royal Challengers Bangalore,18.75,0.0,2.0,227,16.214285714285715,223,227,16.214285714285715,223,227,16.214285714285715,223,12.0,14.0,23.5,25.0
87,2008-08-05,MS Dhoni,Feroz Shah Kotla,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,33,33,33,17.6,Delhi Daredevils,23.363636363636363,60.0,44.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,23.6,23.4,17.6,23.363636363636363
91,2008-10-05,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,60,44,44,30.63157894736842,Kings XI Punjab,27.857142857142858,6.0,8.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,29.8,28.8,30.63157894736842,27.857142857142858
141,2009-02-05,MS Dhoni,New Wanderers Stadium,Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,6,8,8,6.0,Delhi Daredevils,23.363636363636363,58.0,39.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,24.6,24.8,6.0,23.363636363636363
144,2009-04-05,MS Dhoni,Buffalo Park,Chennai Super Kings,Chennai Super Kings,Deccan Chargers,58,39,39,58.0,Deccan Chargers,25.0,56.0,27.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,36.0,31.2,58.0,25.0
149,2009-07-05,MS Dhoni,SuperSport Park,Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,56,27,27,56.0,Kings XI Punjab,27.857142857142858,0.0,1.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,42.6,30.2,56.0,27.857142857142858
206,2010-03-04,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,0,1,1,30.63157894736842,Rajasthan Royals,21.22222222222222,31.0,18.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,36.0,23.8,30.63157894736842,21.22222222222222
211,2010-06-04,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,31,18,18,30.63157894736842,Mumbai Indians,21.307692307692307,7.0,13.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,30.2,18.6,30.63157894736842,22.916666666666668
216,2010-10-04,MS Dhoni,"Vidarbha Cricket Association Stadium, Jamtha",Chennai Super Kings,Chennai Super Kings,Deccan Chargers,7,13,13,7.0,Deccan Chargers,25.0,21.0,22.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,30.4,19.6,7.0,25.0
272,2011-01-05,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Deccan Chargers,21,22,22,30.63157894736842,Deccan Chargers,25.0,29.0,21.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,23.0,16.2,30.63157894736842,25.0
235,2011-08-04,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,29,21,21,30.63157894736842,Kolkata Knight Riders,25.4,41.0,19.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,17.6,15.0,30.63157894736842,25.4
285,2011-09-05,MS Dhoni,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,41,19,19,24.833333333333332,Rajasthan Royals,21.22222222222222,63.0,31.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,25.8,18.6,24.833333333333332,21.22222222222222
289,2011-12-05,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,63,31,31,30.63157894736842,Delhi Daredevils,23.363636363636363,4.0,6.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,32.2,21.2,30.63157894736842,23.363636363636363
308,2012-04-04,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Mumbai Indians,4,6,6,30.63157894736842,Mumbai Indians,21.307692307692307,34.0,28.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,31.6,19.8,30.63157894736842,22.916666666666668
352,2012-04-05,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Deccan Chargers,34,28,28,30.63157894736842,Deccan Chargers,25.0,25.0,15.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,34.2,21.0,30.63157894736842,25.0
355,2012-06-05,MS Dhoni,Wankhede Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,25,15,15,15.2,Mumbai Indians,21.307692307692307,7.0,10.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,33.4,19.8,15.2,22.916666666666668
313,2012-07-04,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,Chennai Super Kings,Deccan Chargers,7,10,10,18.5,Deccan Chargers,25.0,11.0,18.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,26.6,18.0,18.5,25.0
318,2012-10-04,MS Dhoni,Feroz Shah Kotla,Chennai Super Kings,Chennai Super Kings,Delhi Daredevils,11,18,18,17.6,Delhi Daredevils,23.363636363636363,10.0,17.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,16.2,15.4,17.6,23.363636363636363
361,2012-10-05,MS Dhoni,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,10,17,17,24.833333333333332,Rajasthan Royals,21.22222222222222,40.0,26.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,17.4,17.6,24.833333333333332,21.22222222222222
320,2012-12-04,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,40,26,26,30.63157894736842,Royal Challengers Bangalore,28.25,2.0,2.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,18.6,17.2,30.63157894736842,28.25
425,2013-02-05,MS Dhoni,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,2,2,2,30.63157894736842,Kings XI Punjab,27.857142857142858,10.0,12.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,14.0,14.6,30.63157894736842,27.857142857142858
430,2013-05-05,MS Dhoni,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,10,12,12,15.2,Mumbai Indians,21.307692307692307,51.0,30.0,1527,24.629032258064516,1199,1527,24.629032258064516,1199,1527,24.629032258064516,1199,14.6,15.0,15.2,22.916666666666668
