match_id,bowler,date,venue,wickets,balls,runs_conceded,economy,wickets_next_match
556,Z Khan,2015-05-05,Wankhede Stadium,1,27,29,6.444444444444445,1.0
557,AR Patel,2015-06-05,M Chinnaswamy Stadium,1,26,48,11.076923076923078,1.0
557,Anureet Singh,2015-06-05,M Chinnaswamy Stadium,0,24,25,6.25,3.0
557,D Wiese,2015-06-05,M Chinnaswamy Stadium,0,6,4,4.0,0.0
557,GJ Maxwell,2015-06-05,M Chinnaswamy Stadium,0,13,22,10.153846153846155,1.0
557,HV Patel,2015-06-05,M Chinnaswamy Stadium,1,12,13,6.5,2.0
557,MA Starc,2015-06-05,M Chinnaswamy Stadium,4,26,11,2.5384615384615388,1.0
557,MG Johnson,2015-06-05,M Chinnaswamy Stadium,0,26,41,9.461538461538462,2.0
557,S Aravind,2015-06-05,M Chinnaswamy Stadium,4,24,27,6.75,2.0
557,Sandeep Sharma,2015-06-05,M Chinnaswamy Stadium,2,25,40,9.6,0.0
557,YS Chahal,2015-06-05,M Chinnaswamy Stadium,1,16,24,9.0,2.0
558,B Kumar,2015-07-05,Brabourne Stadium,3,24,44,11.0,1.0
558,CH Morris,2015-07-05,Brabourne Stadium,0,27,31,6.888888888888889,3.0
558,DJ Hooda,2015-07-05,Brabourne Stadium,0,19,33,10.421052631578949,0.0
558,DS Kulkarni,2015-07-05,Brabourne Stadium,0,13,18,8.307692307692308,1.0
558,I Sharma,2015-07-05,Brabourne Stadium,1,18,25,8.333333333333334,0.0
558,JP Faulkner,2015-07-05,Brabourne Stadium,1,25,36,8.639999999999999,0.0
558,KV Sharma,2015-07-05,Brabourne Stadium,1,18,28,9.333333333333334,2.0
558,MC Henriques,2015-07-05,Brabourne Stadium,1,19,28,8.842105263157896,0.0
558,P Kumar,2015-07-05,Brabourne Stadium,0,24,40,10.0,0.0
558,PV Tambe,2015-07-05,Brabourne Stadium,1,24,32,8.0,0.0
558,RS Bopara,2015-07-05,Brabourne Stadium,1,18,22,7.333333333333333,0.0
558,SR Watson,2015-07-05,Brabourne Stadium,2,18,36,12.0,1.0
559,A Nehra,2015-08-05,"MA Chidambaram Stadium, Chepauk",0,18,45,15.0,0.0
559,DJ Bravo,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,14,16,6.857142857142857,2.0
559,HH Pandya,2015-08-05,"MA Chidambaram Stadium, Chepauk",0,6,4,4.0,0.0
559,Harbhajan Singh,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,24,36,9.0,0.0
559,J Suchith,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,24,21,5.25,0.0
559,MJ McClenaghan,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,24,34,8.5,0.0
559,MM Sharma,2015-08-05,"MA Chidambaram Stadium, Chepauk",0,12,19,9.5,3.0
559,P Negi,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,24,34,8.5,0.0
559,R Ashwin,2015-08-05,"MA Chidambaram Stadium, Chepauk",2,25,16,3.84,0.0
559,R Vinay Kumar,2015-08-05,"MA Chidambaram Stadium, Chepauk",1,18,33,11.0,0.0
559,RA Jadeja,2015-08-05,"MA Chidambaram Stadium, Chepauk",0,24,27,6.75,4.0
560,AD Russell,2015-09-05,Eden Gardens,1,25,49,11.76,3.0
560,AR Patel,2015-09-05,Eden Gardens,1,25,32,7.68,0.0
560,Anureet Singh,2015-09-05,Eden Gardens,3,23,56,14.608695652173912,0.0
560,BE Hendricks,2015-09-05,Eden Gardens,2,24,35,8.75,3.0
560,GB Hogg,2015-09-05,Eden Gardens,0,25,28,6.72,3.0
560,GJ Maxwell,2015-09-05,Eden Gardens,1,6,5,5.0,1.0
560,Gurkeerat Singh,2015-09-05,Eden Gardens,2,20,15,4.5,1.0
560,PP Chawla,2015-09-05,Eden Gardens,0,18,35,11.666666666666666,2.0
560,SP Narine,2015-09-05,Eden Gardens,4,24,19,4.75,0.0
560,Sandeep Sharma,2015-09-05,Eden Gardens,0,25,34,8.16,0.0
560,UT Yadav,2015-09-05,Eden Gardens,0,25,34,8.16,0.0
561,A Mishra,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,18,34,11.333333333333334,1.0
561,B Kumar,2015-09-05,Shaheed Veer Narayan Singh International Stadium,1,24,20,5.0,1.0
561,I Sharma,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,24,39,9.75,0.0
561,J Yadav,2015-09-05,Shaheed Veer Narayan Singh International Stadium,1,24,19,4.75,1.0
561,JA Morkel,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,18,35,11.666666666666666,2.0
561,JP Duminy,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,13,15,6.923076923076923,0.0
561,KV Sharma,2015-09-05,Shaheed Veer Narayan Singh International Stadium,2,18,12,4.0,0.0
561,MC Henriques,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,12,14,7.0,3.0
561,NM Coulter-Nile,2015-09-05,Shaheed Veer Narayan Singh International Stadium,2,24,25,6.25,0.0
561,P Kumar,2015-09-05,Shaheed Veer Narayan Singh International Stadium,0,13,33,15.230769230769232,0.0
561,Parvez Rasool,2015-09-05,Shaheed Veer Narayan Singh International Stadium,1,24,20,5.0,1.0
561,Z Khan,2015-09-05,Shaheed Veer Narayan Singh International Stadium,1,26,31,7.153846153846154,2.0
562,HH Pandya,2015-10-05,Wankhede Stadium,0,18,51,17.0,0.0
562,HV Patel,2015-10-05,Wankhede Stadium,2,25,35,8.399999999999999,0.0
562,Harbhajan Singh,2015-10-05,Wankhede Stadium,0,13,27,12.461538461538462,1.0
562,J Suchith,2015-10-05,Wankhede Stadium,0,18,35,11.666666666666666,2.0
562,JJ Bumrah,2015-10-05,Wankhede Stadium,0,26,50,11.53846153846154,0.0
562,MJ McClenaghan,2015-10-05,Wankhede Stadium,0,25,39,9.36,0.0
562,S Aravind,2015-10-05,Wankhede Stadium,2,24,29,7.25,1.0
562,SL Malinga,2015-10-05,Wankhede Stadium,1,25,26,6.239999999999999,3.0
562,YS Chahal,2015-10-05,Wankhede Stadium,2,24,51,12.75,2.0
563,A Nehra,2015-10-05,"MA Chidambaram Stadium, Chepauk",0,24,29,7.25,0.0
563,Ankit Sharma,2015-10-05,"MA Chidambaram Stadium, Chepauk",1,25,26,6.239999999999999,0.0
563,CH Morris,2015-10-05,"MA Chidambaram Stadium, Chepauk",3,25,18,4.319999999999999,0.0
563,DJ Bravo,2015-10-05,"MA Chidambaram Stadium, Chepauk",2,25,42,10.08,4.0
563,JP Faulkner,2015-10-05,"MA Chidambaram Stadium, Chepauk",0,24,40,10.0,0.0
563,MM Sharma,2015-10-05,"MA Chidambaram Stadium, Chepauk",3,26,23,5.307692307692308,0.0
563,P Negi,2015-10-05,"MA Chidambaram Stadium, Chepauk",0,25,34,8.16,2.0
563,PV Tambe,2015-10-05,"MA Chidambaram Stadium, Chepauk",0,18,24,8.0,0.0
563,R Bhatia,2015-10-05,"MA Chidambaram Stadium, Chepauk",0,18,23,7.666666666666667,1.0
563,RA Jadeja,2015-10-05,"MA Chidambaram Stadium, Chepauk",4,24,11,2.75,0.0
563,SR Watson,2015-10-05,"MA Chidambaram Stadium, Chepauk",1,13,18,8.307692307692308,2.0
564,AR Patel,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",0,12,19,9.5,0.0
564,Anureet Singh,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",0,24,37,9.25,0.0
564,B Kumar,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",1,24,34,8.5,2.0
564,GJ Maxwell,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",1,19,27,8.526315789473685,0.0
564,Gurkeerat Singh,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",1,18,27,9.0,0.0
564,I Sharma,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",0,25,48,11.52,2.0
564,KV Sharma,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",0,12,20,10.0,0.0
564,MC Henriques,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",3,26,14,3.230769230769231,0.0
564,Sandeep Sharma,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",0,24,33,8.25,1.0
564,TA Boult,2015-11-05,"Rajiv Gandhi International Stadium, Uppal",1,25,44,10.559999999999999,1.0
565,J Yadav,2015-12-05,Shaheed Veer Narayan Singh International Stadium,1,12,8,4.0,0.0
565,MM Sharma,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,12,17,8.5,0.0
565,P Negi,2015-12-05,Shaheed Veer Narayan Singh International Stadium,2,18,28,9.333333333333334,0.0
565,R Ashwin,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,24,24,6.0,1.0
565,RA Jadeja,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,16,16,6.0,2.0
565,S Nadeem,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,24,18,4.5,2.0
565,SK Raina,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,6,8,8.0,0.0
565,Yuvraj Singh,2015-12-05,Shaheed Veer Narayan Singh International Stadium,0,18,23,7.666666666666667,0.0
565,Z Khan,2015-12-05,Shaheed Veer Narayan Singh International Stadium,2,24,9,2.25,0.0
577,HH Pandya,2016-09-04,Wankhede Stadium,0,4,12,18.0,0.0
577,Harbhajan Singh,2016-09-04,Wankhede Stadium,1,18,24,8.0,1.0
577,I Sharma,2016-09-04,Wankhede Stadium,2,28,26,5.571428571428571,1.0
577,JJ Bumrah,2016-09-04,Wankhede Stadium,0,19,29,9.157894736842106,3.0
577,M Ashwin,2016-09-04,Wankhede Stadium,1,24,16,4.0,0.0
577,MJ McClenaghan,2016-09-04,Wankhede Stadium,0,18,27,9.0,1.0
577,R Ashwin,2016-09-04,Wankhede Stadium,1,6,7,7.0,1.0
577,R Bhatia,2016-09-04,Wankhede Stadium,1,24,10,2.5,0.0
577,R Vinay Kumar,2016-09-04,Wankhede Stadium,0,15,11,4.4,2.0
577,RP Singh,2016-09-04,Wankhede Stadium,1,19,29,9.157894736842106,1.0
577,S Gopal,2016-09-04,Wankhede Stadium,0,18,18,6.0,0.0
578,A Mishra,2016-10-04,Eden Gardens,1,13,6,2.7692307692307696,1.0
578,AD Russell,2016-10-04,Eden Gardens,3,20,22,6.6,1.0
578,CH Morris,2016-10-04,Eden Gardens,0,25,20,4.8,1.0
578,CR Brathwaite,2016-10-04,Eden Gardens,0,13,8,3.6923076923076925,0.0
578,GB Hogg,2016-10-04,Eden Gardens,3,25,14,3.36,0.0
578,NM Coulter-Nile,2016-10-04,Eden Gardens,0,24,32,8.0,2.0
578,PP Chawla,2016-10-04,Eden Gardens,2,25,16,3.84,2.0
578,UT Yadav,2016-10-04,Eden Gardens,0,18,21,7.0,2.0
578,Z Khan,2016-10-04,Eden Gardens,0,15,22,8.8,1.0
579,AR Patel,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,13,16,7.384615384615385,4.0
579,DJ Bravo,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,25,21,5.04,2.0
579,JP Faulkner,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,26,37,8.538461538461538,0.0
579,MG Johnson,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,26,33,7.615384615384616,1.0
579,MM Sharma,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,16,24,9.0,3.0
579,MP Stoinis,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,12,27,13.5,1.0
579,P Kumar,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,24,25,6.25,2.0
579,PJ Sangwan,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,12,21,10.5,0.0
579,RA Jadeja,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,25,29,6.959999999999999,2.0
579,Sandeep Sharma,2016-11-04,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,18,21,7.0,1.0
580,A Nehra,2016-12-04,M Chinnaswamy Stadium,0,14,20,8.571428571428571,0.0
580,B Kumar,2016-12-04,M Chinnaswamy Stadium,2,27,52,11.555555555555555,2.0
580,HV Patel,2016-12-04,M Chinnaswamy Stadium,0,25,32,7.68,1.0
580,KV Sharma,2016-12-04,M Chinnaswamy Stadium,0,25,56,13.44,0.0
580,MC Henriques,2016-12-04,M Chinnaswamy Stadium,0,24,41,10.25,1.0
580,Mustafizur Rahman,2016-12-04,M Chinnaswamy Stadium,2,24,26,6.5,2.0
580,Parvez Rasool,2016-12-04,M Chinnaswamy Stadium,1,24,31,7.75,0.0
580,SR Watson,2016-12-04,M Chinnaswamy Stadium,2,25,29,6.959999999999999,1.0
580,YS Chahal,2016-12-04,M Chinnaswamy Stadium,2,26,41,9.461538461538462,2.0
604,AR Patel,2016-01-05,Saurashtra Cricket Association Stadium,4,25,20,4.8,0.0
604,DJ Bravo,2016-01-05,Saurashtra Cricket Association Stadium,2,24,33,8.25,2.0
604,DS Kulkarni,2016-01-05,Saurashtra Cricket Association Stadium,1,24,28,7.0,0.0
604,Gurkeerat Singh,2016-01-05,Saurashtra Cricket Association Stadium,0,7,7,6.0,0.0
604,JP Faulkner,2016-01-05,Saurashtra Cricket Association Stadium,0,12,19,9.5,0.0
604,KC Cariappa,2016-01-05,Saurashtra Cricket Association Stadium,0,18,15,5.0,1.0
604,MM Sharma,2016-01-05,Saurashtra Cricket Association Stadium,3,24,32,8.0,1.0
604,MP Stoinis,2016-01-05,Saurashtra Cricket Association Stadium,1,24,23,5.75,0.0
604,P Kumar,2016-01-05,Saurashtra Cricket Association Stadium,2,17,25,8.823529411764705,0.0
604,RA Jadeja,2016-01-05,Saurashtra Cricket Association Stadium,2,20,26,7.8,1.0
604,S Kaushik,2016-01-05,Saurashtra Cricket Association Stadium,3,25,19,4.56,1.0
604,Sandeep Sharma,2016-01-05,Saurashtra Cricket Association Stadium,1,25,30,7.199999999999999,2.0
605,AB Dinda,2016-01-05,Maharashtra Cricket Association Stadium,1,19,32,10.105263157894738,1.0
605,HH Pandya,2016-01-05,Maharashtra Cricket Association Stadium,0,14,12,5.142857142857142,0.0
605,Harbhajan Singh,2016-01-05,Maharashtra Cricket Association Stadium,1,26,23,5.307692307692308,2.0
605,JJ Bumrah,2016-01-05,Maharashtra Cricket Association Stadium,3,24,29,7.25,0.0
605,KH Pandya,2016-01-05,Maharashtra Cricket Association Stadium,0,13,27,12.461538461538462,0.0
605,M Ashwin,2016-01-05,Maharashtra Cricket Association Stadium,0,15,25,10.0,0.0
605,MJ McClenaghan,2016-01-05,Maharashtra Cricket Association Stadium,1,25,26,6.239999999999999,1.0
605,NLTC Perera,2016-01-05,Maharashtra Cricket Association Stadium,0,24,35,8.75,0.0
605,R Ashwin,2016-01-05,Maharashtra Cricket Association Stadium,1,18,21,7.0,1.0
605,R Bhatia,2016-01-05,Maharashtra Cricket Association Stadium,0,18,20,6.666666666666667,2.0
605,SM Boland,2016-01-05,Maharashtra Cricket Association Stadium,0,19,22,6.947368421052632,3.0
605,TG Southee,2016-01-05,Maharashtra Cricket Association Stadium,0,25,34,8.16,0.0
606,AD Russell,2016-02-05,M Chinnaswamy Stadium,1,25,23,5.52,6.0
606,M Morkel,2016-02-05,M Chinnaswamy Stadium,2,24,28,7.0,1.0
606,PP Chawla,2016-02-05,M Chinnaswamy Stadium,2,24,32,8.0,2.0
606,S Aravind,2016-02-05,M Chinnaswamy Stadium,1,16,13,4.875,1.0
606,SP Narine,2016-02-05,M Chinnaswamy Stadium,0,24,45,11.25,1.0
606,SR Watson,2016-02-05,M Chinnaswamy Stadium,1,18,38,12.666666666666666,3.0
606,STR Binny,2016-02-05,M Chinnaswamy Stadium,1,12,17,8.5,0.0
606,UT Yadav,2016-02-05,M Chinnaswamy Stadium,2,27,53,11.777777777777779,0.0
606,VR Aaron,2016-02-05,M Chinnaswamy Stadium,0,28,30,6.428571428571428,0.0
606,YS Chahal,2016-02-05,M Chinnaswamy Stadium,2,26,21,4.846153846153847,1.0
607,A Mishra,2016-03-05,Saurashtra Cricket Association Stadium,1,18,19,6.333333333333333,1.0
607,CH Morris,2016-03-05,Saurashtra Cricket Association Stadium,1,25,31,7.4399999999999995,2.0
607,DR Smith,2016-03-05,Saurashtra Cricket Association Stadium,0,12,12,6.0,1.0
607,DS Kulkarni,2016-03-05,Saurashtra Cricket Association Stadium,0,12,24,12.0,2.0
607,JP Duminy,2016-03-05,Saurashtra Cricket Association Stadium,0,12,14,7.0,0.0
607,Mohammed Shami,2016-03-05,Saurashtra Cricket Association Stadium,2,24,31,7.75,0.0
607,P Kumar,2016-03-05,Saurashtra Cricket Association Stadium,0,13,19,8.76923076923077,1.0
607,RA Jadeja,2016-03-05,Saurashtra Cricket Association Stadium,1,15,20,8.0,0.0
607,S Kaushik,2016-03-05,Saurashtra Cricket Association Stadium,1,24,29,7.25,0.0
607,S Nadeem,2016-03-05,Saurashtra Cricket Association Stadium,2,19,22,6.947368421052632,1.0
607,Z Khan,2016-03-05,Saurashtra Cricket Association Stadium,1,25,26,6.239999999999999,1.0
608,AD Russell,2016-04-05,Eden Gardens,6,25,19,4.56,1.0
608,AR Patel,2016-04-05,Eden Gardens,0,24,24,6.0,0.0
608,GB Hogg,2016-04-05,Eden Gardens,0,12,28,14.0,1.0
608,GJ Maxwell,2016-04-05,Eden Gardens,0,6,11,11.0,1.0
608,M Morkel,2016-04-05,Eden Gardens,1,25,26,6.239999999999999,0.0
608,MM Sharma,2016-04-05,Eden Gardens,1,24,39,9.75,0.0
608,MP Stoinis,2016-04-05,Eden Gardens,0,18,26,8.666666666666666,3.0
608,PP Chawla,2016-04-05,Eden Gardens,2,25,26,6.239999999999999,2.0
608,Sandeep Sharma,2016-04-05,Eden Gardens,2,27,22,4.888888888888889,1.0
608,Shakib Al Hasan,2016-04-05,Eden Gardens,0,18,21,7.0,1.0
608,UT Yadav,2016-04-05,Eden Gardens,0,19,25,7.894736842105264,0.0
609,A Mishra,2016-05-05,Feroz Shah Kotla,1,27,25,5.555555555555555,0.0
609,AB Dinda,2016-05-05,Feroz Shah Kotla,1,26,32,7.384615384615385,0.0
609,CR Brathwaite,2016-05-05,Feroz Shah Kotla,0,12,17,8.5,0.0
609,Imran Tahir,2016-05-05,Feroz Shah Kotla,2,25,25,6.0,1.0
609,J Yadav,2016-05-05,Feroz Shah Kotla,0,24,25,6.25,1.0
609,JP Duminy,2016-05-05,Feroz Shah Kotla,0,6,9,9.0,0.0
609,M Ashwin,2016-05-05,Feroz Shah Kotla,0,18,31,10.333333333333334,1.0
609,Mohammed Shami,2016-05-05,Feroz Shah Kotla,0,21,44,12.571428571428571,1.0
609,NLTC Perera,2016-05-05,Feroz Shah Kotla,0,6,9,9.0,0.0
609,P Negi,2016-05-05,Feroz Shah Kotla,0,6,10,10.0,2.0
609,R Ashwin,2016-05-05,Feroz Shah Kotla,1,27,31,6.888888888888889,0.0
609,R Bhatia,2016-05-05,Feroz Shah Kotla,2,26,20,4.615384615384616,0.0
610,A Nehra,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",0,24,23,5.75,3.0
610,B Kumar,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",2,24,28,7.0,1.0
610,BB Sran,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",1,20,19,5.7,2.0
610,DJ Bravo,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",2,18,14,4.666666666666667,0.0
610,DS Kulkarni,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",2,24,17,4.25,1.0
610,MC Henriques,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",1,20,22,6.6,1.0
610,Mustafizur Rahman,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",2,24,17,4.25,3.0
610,P Kumar,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",1,25,27,6.4799999999999995,2.0
610,PJ Sangwan,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",0,13,27,12.461538461538462,0.0
610,RA Jadeja,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",0,12,14,7.0,0.0
610,S Kaushik,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",0,25,24,5.76,0.0
610,Yuvraj Singh,2016-06-05,"Rajiv Gandhi International Stadium, Uppal",0,13,12,5.538461538461539,0.0
611,A Zampa,2016-07-05,M Chinnaswamy Stadium,2,24,35,8.75,6.0
611,AB Dinda,2016-07-05,M Chinnaswamy Stadium,0,21,26,7.428571428571429,0.0
611,CJ Jordan,2016-07-05,M Chinnaswamy Stadium,2,25,42,10.08,0.0
611,NLTC Perera,2016-07-05,M Chinnaswamy Stadium,0,18,40,13.333333333333334,0.0
611,R Ashwin,2016-07-05,M Chinnaswamy Stadium,0,6,7,7.0,1.0
611,R Bhatia,2016-07-05,M Chinnaswamy Stadium,0,24,45,11.25,0.0
611,RP Singh,2016-07-05,M Chinnaswamy Stadium,1,25,36,8.639999999999999,1.0
611,SR Watson,2016-07-05,M Chinnaswamy Stadium,3,26,22,5.0769230769230775,2.0
611,STR Binny,2016-07-05,M Chinnaswamy Stadium,0,12,17,8.5,0.0
611,VR Aaron,2016-07-05,M Chinnaswamy Stadium,0,18,31,10.333333333333334,0.0
611,YS Chahal,2016-07-05,M Chinnaswamy Stadium,1,27,35,7.777777777777778,2.0
612,A Mishra,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,25,36,8.639999999999999,2.0
612,AR Patel,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,24,32,8.0,1.0
612,CH Morris,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,25,29,6.959999999999999,2.0
612,CR Brathwaite,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,12,20,10.0,0.0
612,KC Cariappa,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,25,36,8.639999999999999,2.0
612,MM Sharma,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,24,21,5.25,0.0
612,MP Stoinis,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",3,25,38,9.12,0.0
612,Mohammed Shami,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,19,33,10.421052631578949,1.0
612,S Nadeem,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,24,30,7.5,3.0
612,Sandeep Sharma,2016-07-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,24,36,9.0,3.0
613,A Nehra,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,18,15,5.0,5.0
613,B Kumar,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,19,22,6.947368421052632,1.0
613,BB Sran,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,22,17,4.636363636363637,1.0
613,HH Pandya,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,6,10,10.0,3.0
613,Harbhajan Singh,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,25,28,6.72,0.0
613,JJ Bumrah,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,24,35,8.75,1.0
613,KA Pollard,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,13,22,10.153846153846155,0.0
613,KH Pandya,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,6,5,5.0,1.0
613,MC Henriques,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,24,18,4.5,1.0
613,MJ McClenaghan,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,25,37,8.879999999999999,1.0
613,Mustafizur Rahman,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,3,20,14,4.2,0.0
613,TG Southee,2016-08-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,24,35,8.75,1.0
614,AD Russell,2016-08-05,Eden Gardens,1,19,16,5.052631578947369,0.0
614,DJ Bravo,2016-08-05,Eden Gardens,0,25,37,8.879999999999999,0.0
614,DS Kulkarni,2016-08-05,Eden Gardens,1,25,29,6.959999999999999,0.0
614,PP Chawla,2016-08-05,Eden Gardens,2,24,30,7.5,1.0
614,RA Jadeja,2016-08-05,Eden Gardens,0,18,25,8.333333333333334,0.0
614,Shakib Al Hasan,2016-08-05,Eden Gardens,1,18,38,12.666666666666666,2.0
614,UT Yadav,2016-08-05,Eden Gardens,0,12,18,9.0,2.0
615,AR Patel,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",1,24,27,6.75,1.0
615,Anureet Singh,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,18,15,5.0,1.0
615,CJ Jordan,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,25,51,12.239999999999998,0.0
615,MM Sharma,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,21,30,8.571428571428571,2.0
615,MP Stoinis,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,18,35,11.666666666666666,0.0
615,SR Watson,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,24,22,5.5,0.0
615,STR Binny,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,13,15,6.923076923076923,0.0
615,Sandeep Sharma,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",3,25,48,11.52,2.0
615,VR Aaron,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,18,25,8.333333333333334,2.0
615,YS Chahal,2016-09-05,"Punjab Cricket Association IS Bindra Stadium, Mohali",2,24,30,7.5,1.0
616,A Nehra,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,5,24,29,7.25,1.0
616,B Kumar,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,25,19,4.56,0.0
616,BB Sran,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,24,26,6.5,0.0
616,MC Henriques,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,18,20,6.666666666666667,2.0
616,Mustafizur Rahman,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,24,26,6.5,0.0
616,R Ashwin,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,25,14,3.36,1.0
616,Yuvraj Singh,2016-10-05,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0,6,10,10.0,0.0
617,Harbhajan Singh,2016-11-05,M Chinnaswamy Stadium,0,18,19,6.333333333333333,0.0
617,JJ Bumrah,2016-11-05,M Chinnaswamy Stadium,1,24,28,7.0,1.0
617,KH Pandya,2016-11-05,M Chinnaswamy Stadium,1,24,15,3.75,0.0
617,MJ McClenaghan,2016-11-05,M Chinnaswamy Stadium,1,25,34,8.16,1.0
617,SR Watson,2016-11-05,M Chinnaswamy Stadium,0,21,35,10.0,2.0
617,STR Binny,2016-11-05,M Chinnaswamy Stadium,0,6,2,2.0,0.0
617,TG Southee,2016-11-05,M Chinnaswamy Stadium,1,25,26,6.239999999999999,2.0
617,VR Aaron,2016-11-05,M Chinnaswamy Stadium,2,26,33,7.615384615384616,0.0
617,YS Chahal,2016-11-05,M Chinnaswamy Stadium,1,24,16,4.0,0.0
