runs_scored,balls_faced,fours,sixes,team,opponent,venue,season,strike_rate,runs_last_5,sr_last_5,venue_avg_runs,pvt_avg_runs,pvt_matches,avg_pvp_sr,career_matches,career_avg_runs,career_avg_sr,label
27,18,2,1,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,150.0,25.2,134.11154063327976,29.5,12.714285714285714,7,132.23316912972086,46,14.478260869565217,129.33728505579344,0
5,14,0,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,35.714285714285715,24.8,143.65800865800867,5.0,15.166666666666666,6,81.85256685256685,27,22.0,106.18223823964068,6
0,1,0,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,0.0,5.2,69.0909090909091,0.0,0.0,2,100.0,9,3.888888888888889,68.01346801346801,3
7,7,0,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,100.0,20.0,130.0,7.0,18.294117647058822,17,133.22259136212625,120,20.716666666666665,127.1433667671416,2
4,3,1,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,133.33333333333331,12.2,166.2878787878788,20.5,30.8,5,133.33333333333331,32,22.125,142.88739475346927,1
3,11,0,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,27.27272727272727,3.0,70.12121212121211,3.0,3.5,2,44.15584415584416,6,3.5,91.76767676767678,2
12,8,2,0,Delhi Daredevils,Mumbai Indians,Arun Jaitley Stadium,2018,150.0,21.0,109.39350834087676,26.0,17.416666666666668,12,106.8683155080214,9,27.22222222222222,137.62731815363395,7
13,12,1,0,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,108.33333333333333,13.2,76.16666666666666,21.5,30.47826086956522,23,100.90180786954981,167,26.904191616766468,109.39236606980835,63
64,45,4,4,Delhi Daredevils,Mumbai Indians,Arun Jaitley Stadium,2018,142.22222222222223,61.8,149.44973544973544,34.57142857142857,25.125,16,165.07902318292415,38,32.8421052631579,127.20331150294592,7
12,4,1,1,Mumbai Indians,Delhi Daredevils,Arun Jaitley Stadium,2018,300.0,34.4,171.75,19.0,18.857142857142858,7,300.0,56,20.0,133.57270176054678,33
6,10,0,0,Delhi Daredevils,Mumbai Indians,Arun Jaitley Stadium,2018,60.0,20.8,78.51446901446901,35.42857142857143,21.555555555555557,18,85.55555555555556,45,27.066666666666666,100.1876523119986,1
43,32,3,2,Delhi Daredevils,Mumbai Indians,Arun Jaitley Stadium,2018,134.375,28.0,155.83104395604397,26.6,17.555555555555557,9,136.39914772727272,13,24.076923076923077,124.3413370817217,8
4,6,1,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,66.66666666666666,23.6,134.4190476190476,11.0,19.25,8,54.90196078431372,73,23.80821917808219,110.52053126221199,7
0,2,0,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,0.0,3.8,85.45454545454545,0.0,1.5,2,0.0,11,7.7272727272727275,101.34297520661157,0
14,12,0,1,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,116.66666666666667,12.2,128.85714285714283,15.0,11.285714285714286,14,127.05662393162395,50,13.72,114.09609545572316,0
2,4,0,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,50.0,3.4,49.873015873015866,2.0,2.0,1,50.0,5,3.4,49.873015873015866,7
1,3,0,0,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,33.33333333333333,39.0,125.67415647015203,33.0,21.0,18,124.66666666666667,119,25.22689075630252,116.37656819253935,14
0,2,0,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,0.0,11.6,93.14744079449963,13.5,26.333333333333332,15,40.0,111,36.207207207207205,123.90301329006958,15
24,23,1,1,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,104.34782608695652,19.8,87.62418790604698,17.333333333333332,27.0,15,116.93008267959598,67,24.432835820895523,122.78378654954221,0
39,21,1,3,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,185.71428571428572,13.5,117.26190476190476,26.5,39.0,1,185.7142857142857,4,13.5,117.26190476190476,1
14,15,3,0,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,93.33333333333333,18.6,114.44688644688645,12.2,50.2,10,106.94989106753812,50,27.6,111.2716992249362,95
19,23,2,1,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,82.6086956521739,6.0,58.18840579710145,19.0,11.333333333333334,12,86.28076157999432,84,9.833333333333334,118.27748534762829,2
54,27,3,5,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,200.0,18.4,95.6231884057971,24.666666666666668,20.4,5,165.2851263962375,62,23.532258064516128,112.63942080563892,3
7,12,1,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,58.333333333333336,56.6,138.76516897081413,7.0,39.5,14,118.93203883495146,44,31.454545454545453,127.14858315086063,4
35,31,3,1,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,112.90322580645163,10.8,141.5806451612903,19.4,14.416666666666666,12,97.56428305733564,83,20.42168674698795,112.27424694651899,39
2,3,0,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,66.66666666666666,3.2,68.66666666666666,4.0,2.0,1,66.66666666666667,24,5.083333333333333,91.43849206349206,0
16,7,1,1,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,228.57142857142856,23.4,137.40971492275838,26.3125,28.333333333333332,21,152.76785714285714,157,25.522292993630572,126.39189295796828,17
0,2,0,0,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,0.0,9.8,50.83333333333333,0.0,12.571428571428571,7,0.0,44,7.568181818181818,88.2038349409761,9
61,53,4,2,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,115.09433962264151,31.0,102.19424539258871,31.5,35.73913043478261,23,134.6885661508303,170,29.05294117647059,117.05747776528588,24
0,1,0,0,Chennai Super Kings,Kings XI Punjab,Maharashtra Cricket Association Stadium,2018,0.0,8.0,66.25974025974027,7.5,14.0,5,0.0,18,18.555555555555557,101.30457627074516,25
0,1,0,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,0.0,32.6,100.074156470152,19.547619047619047,30.5,18,167.85714285714286,120,25.016666666666666,115.40676345760153,16
7,13,0,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,53.84615384615385,2.4,47.43589743589743,5.0,7.8,5,60.53511705685618,36,4.611111111111111,80.71061346061346,5
43,33,1,4,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,130.3030303030303,11.8,75.06060606060606,32.0,32.0,2,155.84746991445556,10,14.1,137.93939393939394,8
7,11,0,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,63.63636363636363,4.6,59.19786096256685,20.875,11.625,8,63.63636363636363,91,15.417582417582418,129.00800666318997,4
10,6,0,1,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,166.66666666666669,12.8,127.14285714285715,5.666666666666667,6.0,2,166.66666666666666,5,12.8,127.14285714285715,7
67,43,5,4,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,155.8139534883721,30.4,122.752534287418,25.875,31.72222222222222,18,154.23898657591226,51,28.372549019607842,112.14507675951337,10
2,9,0,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,22.22222222222222,6.4,62.632850241545896,11.67741935483871,4.142857142857143,7,22.22222222222222,85,9.741176470588234,117.14742342850585,1
24,15,4,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,160.0,55.0,170.39897061872645,25.75,34.75,12,110.36470775601212,30,36.53333333333333,126.47513007238834,16
8,16,0,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,50.0,21.0,92.93541382618795,29.666666666666668,18.8,20,105.31754032258064,108,23.212962962962962,99.44542542550128,61
9,19,1,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,47.368421052631575,19.0,123.03724528713084,17.857142857142858,24.7,20,115.61485681416657,158,25.417721518987342,125.89174440160538,32
3,5,0,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,60.0,9.4,109.14285714285715,12.9,15.058823529411764,17,75.15151515151516,116,15.698275862068966,118.28887510406966,6
0,1,0,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,0.0,47.8,113.80570409982174,28.4,36.44827586206897,29,111.53846153846155,140,28.557142857142857,106.79041223880259,45
22,14,4,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,157.14285714285714,30.4,109.81329301163632,29.5625,23.842105263157894,19,160.4568165032793,171,29.01169590643275,117.29189518854653,32
15,5,3,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,300.0,4.4,83.33333333333334,13.5,8.75,4,250.0,5,4.4,83.33333333333334,12
12,9,2,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,133.33333333333331,13.8,98.03030303030303,4.25,9.0,3,125.92592592592592,18,16.0,85.63188189608893,20
0,5,0,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,0.0,24.2,84.09599096555618,31.09090909090909,31.444444444444443,18,87.64044943820225,112,27.375,117.80792561905923,117
12,10,2,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,120.0,14.2,119.82633053221289,15.0,15.5,8,128.39160839160837,43,16.0,104.05461415849133,9
24,32,3,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,75.0,13.4,112.15750915750917,28.0,18.157894736842106,19,104.72727399598074,144,21.76388888888889,123.27363995898617,10
49,27,3,5,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,181.4814814814815,19.4,151.62962962962965,29.125,16.666666666666668,12,162.31884057971016,38,23.342105263157894,140.53337703349482,3
46,42,4,1,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,109.52380952380953,26.2,107.5297619047619,16.0,25.681818181818183,22,120.31215069876077,119,28.798319327731093,99.56042065523742,27
18,23,2,0,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,78.26086956521739,33.2,121.84545122396784,30.1875,19.833333333333332,6,95.4820456610738,27,30.62962962962963,128.56259094393002,48
18,18,1,0,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,100.0,14.25,86.36363636363637,18.0,30.166666666666668,6,136.67260843731432,4,14.25,86.36363636363637,3
9,7,1,0,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,128.57142857142858,9.4,172.38095238095238,6.0,8.75,4,161.9047619047619,13,9.692307692307692,159.10256410256412,3
52,38,4,2,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,136.8421052631579,34.8,150.48670062252404,25.391304347826086,22.103448275862068,29,129.26942449968766,149,22.77181208053691,113.4105765636661,8
3,5,0,0,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,60.0,12.6,129.43859649122808,32.142857142857146,20.363636363636363,11,88.0161943319838,29,24.79310344827586,115.9275062707693,22
20,13,1,2,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,153.84615384615387,29.4,130.35897435897436,46.666666666666664,30.153846153846153,13,135.179386671924,26,23.73076923076923,123.01236437908602,1
3,9,0,0,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,33.33333333333333,18.0,94.6757164404223,28.975,22.529411764705884,17,38.888888888888886,158,26.120253164556964,114.97177834417548,2
4,2,1,0,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,200.0,26.6,228.8738738738739,15.409090909090908,19.76923076923077,13,288.2352941176471,45,13.377777777777778,119.56790970000465,26
0,3,0,0,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,0.0,8.8,87.3109243697479,8.285714285714286,7.2,10,0.0,61,13.278688524590164,109.7973583094559,33
50,38,4,2,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2018,131.57894736842107,21.8,103.24332570556825,28.428571428571427,26.45,20,132.3040277612065,77,24.246753246753247,106.75865420535746,30
28,17,3,1,Kolkata Knight Riders,Rajasthan Royals,Eden Gardens,2018,164.70588235294116,22.6,181.75198728139907,27.916666666666668,34.15384615384615,13,144.57013574660633,9,19.22222222222222,147.7421640707645,30
3,7,0,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,42.857142857142854,19.6,150.2010582010582,29.125,20.333333333333332,15,94.94232475598935,39,22.82051282051282,138.02885820846015,49
5,2,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,250.0,2.6,70.76923076923076,8.0,3.9285714285714284,14,166.66666666666669,37,4.621621621621622,85.28600228600229,2
48,31,6,2,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,154.83870967741936,38.6,124.8131931594517,30.1875,36.0,6,132.33671963927804,28,31.25,129.50102375584035,7
8,5,0,1,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,160.0,13.2,97.06060606060606,6.25,12.75,4,142.85714285714286,11,13.545454545454545,139.94490358126723,21
19,19,0,1,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,100.0,9.4,90.85714285714286,9.75,11.272727272727273,11,117.17212611949454,37,12.35135135135135,120.93028593028592,3
8,6,1,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,133.33333333333331,35.4,143.82003395585738,25.391304347826086,17.625,24,116.47368421052632,150,22.673333333333332,113.54339494213058,2
3,3,0,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,100.0,39.0,159.07821590174532,20.0,22.636363636363637,11,121.875,31,35.45161290322581,125.62109361844033,47
0,3,0,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,0.0,6.4,59.42857142857142,5.4,1.3333333333333333,3,0.0,5,6.4,59.42857142857142,10
22,16,1,2,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,137.5,12.8,134.83333333333334,32.142857142857146,34.125,16,142.40196078431373,30,24.7,116.64658939507699,68
12,13,0,1,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,92.3076923076923,5.4,58.717948717948715,9.384615384615385,8.0,6,97.9020979020979,70,7.742857142857143,104.87329139114853,12
2,8,0,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,25.0,15.6,78.13725490196077,28.975,27.57894736842105,19,122.18356608969316,159,25.968553459119498,114.40591810301714,35
34,11,2,4,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,309.09090909090907,8.4,88.48484848484847,34.0,8.6,5,275.3246753246753,10,7.0,159.24242424242425,15
34,25,4,1,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,136.0,36.2,104.92727272727272,28.0,29.258064516129032,31,130.14379764379765,141,28.595744680851062,106.9975724356905,26
26,13,4,1,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,200.0,31.0,228.8738738738739,15.409090909090908,8.4375,16,115.25198938992041,46,13.652173913043478,121.31643340217846,24
28,24,4,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,116.66666666666667,18.6,123.15966386554621,19.666666666666668,21.666666666666668,3,105.18518518518518,44,16.272727272727273,104.34125171549532,23
6,4,1,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,150.0,4.333333333333333,79.16666666666667,6.5,6.5,2,141.66666666666669,3,4.333333333333333,79.16666666666667,0
30,20,2,1,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2018,150.0,27.6,161.75198728139904,27.916666666666668,33.166666666666664,12,119.39395903551983,10,20.3,147.96794766368802,18
35,28,5,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,125.0,12.0,101.76190476190476,19.928571428571427,26.789473684210527,19,114.29262813479404,88,19.079545454545453,117.79167972909082,5
3,7,0,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2018,42.857142857142854,13.6,107.3956043956044,21.0,21.8,10,33.57142857142857,145,21.63448275862069,122.71904342724932,45
16,19,1,1,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,84.21052631578947,33.4,90.24959506664324,19.547619047619047,30.5,18,127.54512138469744,121,24.94214876033058,115.14894331593365,28
21,12,0,3,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,175.0,17.2,128.06060606060606,32.0,32.0,2,134.2982456140351,12,14.166666666666666,142.86616161616163,6
3,4,0,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,75.0,9.0,85.85714285714286,4.333333333333333,15.7,10,197.9895104895105,38,12.105263157894736,119.7215941952784,10
10,11,1,0,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,90.9090909090909,30.2,124.01127554615925,25.875,31.72222222222222,18,145.34368070953437,52,28.01923076923077,111.73669241623602,54
47,38,5,2,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,123.6842105263158,38.2,157.6612118531623,25.75,34.75,12,121.76539085788755,32,35.8125,125.56056602181144,14
26,26,2,1,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,100.0,25.6,96.2,28.4,36.44827586206897,29,147.23726969163565,142,28.577464788732396,106.94829375656593,43
32,24,3,1,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,133.33333333333331,26.4,111.11410601976641,29.5625,23.842105263157894,19,121.04289785042955,172,29.02906976744186,117.38515936380692,19
5,5,0,0,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,100.0,14.6,108.03030303030303,4.25,9.0,3,113.33333333333333,19,15.421052631578947,86.38809863840004,0
117,60,11,8,Chennai Super Kings,Sunrisers Hyderabad,Wankhede Stadium,2018,195.0,45.4,107.38170525127047,31.09090909090909,31.444444444444443,18,167.44082268883636,113,28.168141592920353,118.49104132154544,0
23,15,2,1,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,153.33333333333334,16.2,133.23809523809524,15.0,15.5,8,115.50271950271949,45,16.42222222222222,105.42996464033617,9
45,27,4,2,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018,166.66666666666669,17.2,99.19047619047619,28.0,18.157894736842106,19,161.0247201980405,146,21.794520547945204,123.02005454532753,1
9,10,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,90.0,41.6,131.97428090111015,9.0,21.28,25,97.31299927378359,130,30.576923076923077,128.6119544998705,70
28,42,2,1,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,66.66666666666666,19.0,71.32486388384753,19.77777777777778,30.333333333333332,24,91.00347194093047,122,24.9672131147541,114.75154760569377,5
4,6,1,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,66.66666666666666,16.4,107.72549019607843,4.0,7.666666666666667,3,138.33333333333334,18,14.5,110.63855512965421,2
13,20,1,0,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,65.0,12.6,95.64734299516908,9.2,20.666666666666668,9,62.25,59,15.76271186440678,111.925365761521,27
9,8,0,1,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,112.5,17.2,105.9733893557423,9.0,12.0,3,121.875,5,17.2,105.9733893557423,13
0,1,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,0.0,6.25,104.30402930402929,0.0,7.25,4,0.0,4,6.25,104.30402930402929,3
2,3,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,66.66666666666666,2.0,66.66666666666666,2.0,2.0,2,53.333333333333336,1,2.0,66.66666666666666,0
29,35,2,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,82.85714285714286,21.8,104.36363636363635,29.0,25.384615384615383,13,103.34088722635913,123,20.357723577235774,94.28861286883064,31
6,17,0,0,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,35.294117647058826,10.2,76.2016806722689,12.5,12.652173913043478,23,87.25490196078432,117,15.615384615384615,117.57951820272767,8
2,5,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,40.0,2.0,40.0,2.0,26.25,4,39.99999999999999,1,2.0,40.0,9
19,21,3,0,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,90.47619047619048,29.8,115.87601078167117,22.666666666666668,24.20689655172414,29,137.05153294194392,173,28.971098265895954,117.22961619104613,30
0,2,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,0.0,0.0,0.0,0.0,18.166666666666668,6,0.0,1,0.0,0.0,5
0,10,0,0,Chennai Super Kings,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,0.0,37.6,83.74534161490683,23.555555555555557,20.533333333333335,15,49.411764705882355,114,27.92105263157895,117.45164622223363,44
1,10,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,10.0,0.6,16.0,1.0,3.1,10,10.0,29,3.3793103448275863,84.08635425876805,14
6,12,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,50.0,28.0,107.1438523162661,6.0,32.90625,32,130.07929997265518,156,31.78846153846154,113.55439538294999,46
4,12,0,0,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019,33.33333333333333,2.6,45.55555555555556,4.0,6.0,2,30.128205128205128,10,1.9,47.06349206349206,1
49,20,4,4,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,245.00000000000003,23.2,157.8677248677249,29.125,20.333333333333332,15,191.9617860930162,40,23.475,140.70313675324866,48
7,11,0,1,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,63.63636363636363,34.6,105.7757600043715,30.1875,36.0,6,95.46879452835566,29,30.413793103448278,127.22982857930666,10
85,55,9,3,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2019,154.54545454545453,47.4,122.11982135511546,22.571428571428573,39.035714285714285,28,144.8124735096818,115,35.643478260869564,118.30050858830133,69
39,35,3,1,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2019,111.42857142857143,39.0,111.42857142857143,39.0,53.833333333333336,6,139.5896750308515,1,39.0,111.42857142857143,45
2,4,0,0,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,50.0,25.8,112.1533672891907,25.391304347826086,17.625,24,144.5234708392603,151,22.5364238410596,113.12257775708335,1
8,5,1,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2019,160.0,21.6,110.64969954047368,21.107142857142858,21.307692307692307,13,113.15789473684211,109,23.073394495412845,100.00097198123063,1
68,49,8,3,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,138.77551020408163,24.2,118.58843537414967,32.142857142857146,34.125,16,136.07204786676576,31,26.096774193548388,117.36042555020619,63
35,27,3,1,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,129.62962962962962,17.8,77.39651416122004,28.975,27.57894736842105,19,131.50424196254252,160,26.025,114.50106630005845,67
18,10,0,2,Kolkata Knight Riders,Sunrisers Hyderabad,Eden Gardens,2019,180.0,19.8,166.94117647058823,27.916666666666668,33.166666666666664,12,132.78195488721803,11,20.09090909090909,150.87995242153457,4
40,24,2,2,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2019,166.66666666666669,32.6,140.5929487179487,21.0,28.0,7,165.32738095238096,14,25.214285714285715,127.36457490921778,35
1,4,0,0,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,2019,25.0,15.0,69.9047619047619,21.0,21.8,10,73.07692307692308,147,21.653061224489797,122.35325145318244,16
4,2,1,0,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,200.0,11.2,132.85714285714283,11.0,16.0,17,100.0,51,13.529411764705882,115.78048574090505,9
3,4,0,0,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,75.0,15.6,140.0,9.25,2.5,2,53.57142857142857,15,14.866666666666667,148.42712842712842,2
47,32,7,1,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,146.875,17.0,90.88541666666666,24.0,24.0,2,146.875,4,17.0,90.88541666666666,2
0,2,0,0,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,0.0,18.2,102.29335881509795,17.071428571428573,22.416666666666668,12,109.52380952380953,47,14.170212765957446,126.58542792694678,32
21,13,2,1,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,161.53846153846155,20.0,141.30769230769232,22.38888888888889,7.428571428571429,7,125.16712678003,121,20.71900826446281,127.42762374872275,5
32,16,5,1,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,200.0,15.8,180.83333333333334,18.05263157894737,14.416666666666666,12,153.73641304347825,33,22.424242424242426,144.6180797609399,1
3,6,0,0,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,50.0,3.0,50.0,3.0,3.0,1,50.0,1,3.0,50.0,0
10,8,2,0,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,125.0,4.2,52.5,5.444444444444445,10.0,1,125.0,17,4.9411764705882355,100.08169934640523,1
7,6,1,0,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,116.66666666666667,9.4,97.59170653907496,7.0,17.416666666666668,12,133.33333333333331,10,25.2,135.53125300493724,24
27,16,4,1,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,168.75,26.8,116.38013013013014,36.75,29.666666666666668,12,146.28926038500506,35,27.257142857142856,108.50764853133535,23
9,4,0,1,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,225.0,10.0,115.88888888888889,9.0,12.142857142857142,7,105.76923076923077,9,10.444444444444445,127.99179215845882,11
14,13,2,0,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,107.6923076923077,13.8,77.7051282051282,28.883333333333333,27.75,12,105.28205128205128,168,26.827380952380953,109.38224667470415,48
78,28,7,7,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,278.57142857142856,73.8,187.16402116402116,41.666666666666664,25.125,16,186.63903061224488,39,34.0,131.08454527393266,25
43,36,4,1,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,119.44444444444444,30.6,96.08888888888889,28.4,32.17857142857143,28,110.5401667083186,143,28.678321678321677,107.03567942571193,51
2,6,0,0,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,33.33333333333333,23.0,148.91666666666666,27.72222222222222,22.363636363636363,11,51.785714285714285,57,19.68421052631579,131.81411634954304,38
16,10,2,1,Delhi Capitals,Mumbai Indians,Wankhede Stadium,2019,160.0,15.2,86.07002457002457,17.0,21.555555555555557,18,137.5,46,26.82608695652174,101.48792073999863,18
53,40,5,3,Mumbai Indians,Delhi Capitals,Wankhede Stadium,2019,132.5,20.4,98.73981900452489,16.1,53.0,1,126.16477272727272,123,22.024390243902438,110.9212708504095,23
27,20,4,0,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,2019,135.0,30.8,107.86309523809523,32.35294117647059,26.764705882352942,17,145.86317135549874,120,28.783333333333335,99.85575048311044,70
6,2,0,1,Rajasthan Royals,Kings XI Punjab,Sawai Mansingh Stadium,2019,300.0,10.8,160.47286047286048,12.083333333333334,26.4,5,140.0,24,21.583333333333332,118.93621346935258,16
